sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;44;Schreinerin;223;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina ist Schreinerin.;Lina es carpintera.;Lina est menuisière.;Lina è falegname.;لينا نجارة.;Лина плотник.;Ліна — столяр.;לינה היא נגרת.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-1;1-0 2-1;0-0 1-0 2-2;0-0 1-1 2-2;[1, 2];es carpintera.;est menuisière.;è falegname.;نجارة.;Лина плотник.;Ліна столяр.;היא נגרת.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Tischler;223;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Tischler presst seinen Ehemann an sich.;El carpintero abraza a su esposo.;Le menuisier serre son mari contre lui.;Il falegname stringe a sé suo marito.;النجار يحتضن زوجته.;Столяр прижимает к себе своего мужа.;Столяр притискає свого чоловіка до себе.;הנגר לוחץ את בעלו אליו.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-0 1-0 2-1 3-2 4-2 6-2;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-5;0-0 1-0 2-1 3-2 4-3 6-4;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Столяр;Столяр;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Tischler;223;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Tischler presst seine Ehefrau an sich.;El carpintero estrecha a su esposa.;Le menuisier serre sa femme contre lui.;Il falegname stringe sua moglie a sé.;النجار يعانق زوجته.;Плотник прижимает к себе свою жену.;Столяр пригортає свою дружину.;הנגר לוחץ את אשתו אליו.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-0 1-1 2-1 3-2 4-2 6-2;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-2 4-3 6-3;0-0 1-0 2-1 3-2 4-3 6-4;[0, 1];El carpintero;Le menuisier;Il falegname;النجار يعانق;Плотник;Столяр;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Tischlerin;223;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Tischlerin presst ihren Ehemann an sich.;La carpintera abraza a su esposo.;La menuisière serre son mari contre elle.;La falegname stringe a sé suo marito.;تحتضن النجار زوجها بقوة.;Плотница прижимает к себе мужа.;Теслярка притискає до себе свого чоловіка.;הנגרית לוחצת את בעלה אליה.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-5 4-6 5-3 6-4 6-6;0-1 1-1 2-0 3-2 4-2 5-3 6-3;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 1-1 2-1 3-2 4-3 6-4;[0, 1];La carpintera;La menuisière;La falegname;النجار;Плотница;Теслярка;הנגרית לוחצת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Tischlerin;223;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Tischlerin presst ihre Ehefrau an sich.;La carpintera abraza a su esposa.;La menuisière serre sa femme contre elle.;La falegname stringe sua moglie a sé.;تضغط النجار زوجتها إليها.;Плотница прижимает к себе свою жену.;Столярка притискає до себе свою дружину.;הנגרית לוחצת את אשתה אליה.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-1 1-1 2-0 3-2 4-2 6-3;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-2 4-3 6-4;[0, 1];La carpintera;La menuisière;La falegname;النجار;Плотница;Столярка;הנגרית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;48;Tischler;223;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Seit Jahren arbeitet Elias als Tischler.;Desde hace años, Elías trabaja como carpintero.;Depuis des années, Elias travaille comme menuisier.;Elias lavora da anni come falegname.;إلياس يعمل نجارًا منذ سنوات.;Уже много лет Элиас работает плотником.;Еліас вже багато років працює столяром.;אליאס עובד כנגר כבר שנים.;0-0 1-2 2-4 3-3 4-5 5-6;0-0 1-2 2-4 3-3 4-5 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-3 1-4 2-1 3-0 4-2 5-2 5-4;0-1 1-2 2-4 3-3 5-5;0-2 1-3 2-4 3-0 4-4 5-5;0-3 1-4 2-1 3-0 4-2 5-0 5-2 5-4;[4, 5];como carpintero.;comme menuisier.;come falegname.;نجارًا سنوات.;плотником.;працює столяром.;אליאס כנגר שנים.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;48;Tischler;223;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischler.;Desde hace años, Kayra trabaja como carpintero.;Depuis des années, Kayra travaille comme menuisier.;Kayra lavora come falegname da anni.;منذ سنوات، يعمل كايرا كنجار.;Кайра уже много лет работает плотником.;Кайра вже багато років працює теслярем.;כבר שנים שקיירה עובדת כנגרית.;0-0 1-2 2-4 3-3 4-5 5-6;0-0 1-2 2-4 3-3 4-5 5-6;0-4 1-5 2-1 3-0 4-2 5-3 5-5;0-0 1-1 2-2 3-3 4-4 5-4;0-2 1-3 2-4 3-0 4-4 5-5;0-2 1-3 2-4 3-0 4-5 5-5;0-0 1-1 2-3 3-2 4-4 5-3 5-4;[4, 5];como carpintero.;comme menuisier.;come falegname anni.;كنجار.;работает плотником.;теслярем.;עובדת כנגרית.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Tischlerin;223;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischlerin.;Desde hace años, Kayra trabaja como carpintera.;Depuis des années, Kayra travaille comme menuisière.;Kayra lavora come falegname da anni.;منذ سنوات تعمل كيرا كنجارة.;Кайра уже много лет работает плотницей.;Протягом багатьох років Кайра працює столяром.;כבר שנים שקירה עובדת כנגרית.;0-0 1-2 2-4 3-3 4-5 5-6;0-0 1-2 2-4 3-3 4-5 5-6;0-4 1-5 2-1 3-0 4-2 5-3 5-5;0-0 1-1 2-2 3-3 4-4 5-4;0-2 1-3 2-4 3-0 4-4 5-5;0-1 1-2 2-4 3-3 5-5;0-0 1-1 2-3 3-2 4-4 5-4;[4, 5];como carpintera.;comme menuisière.;come falegname anni.;كنجارة.;работает плотницей.;столяром.;כנגרית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Tischlerin;223;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Seit Jahren arbeitet Hannah als Tischlerin.;Desde hace años, Hannah trabaja como carpintera.;Depuis des années, Hannah travaille comme menuisière.;Hannah lavora come falegname da anni.;تعمل هانا منذ سنوات في النجارة.;Ханна уже много лет работает плотником.;Ханна вже багато років працює столяром.;חנה עובדת כנגרית כבר שנים.;0-0 1-2 2-4 3-3 4-5 5-6;0-0 1-2 2-4 3-3 4-5 5-6;0-4 1-5 2-1 3-0 4-2 5-3 5-5;0-2 1-3 2-0 3-1 4-4 5-5;0-2 1-3 2-4 3-0 4-4 5-5;0-2 1-3 2-4 3-0 5-5;0-3 1-4 2-1 3-0 4-2 5-0 5-2 5-4;[4, 5];como carpintera.;comme menuisière.;come falegname anni.;في النجارة.;работает плотником.;столяром.;חנה כנגרית שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;42;Papierfärber;231;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Papierfärber zieht seinen Liebhaber nah zu sich und sie küssen sich leidenschaftlich.;El tintorero de papel acerca a su amante y se besan apasionadamente.;Le teinturier de papier attire son amant près de lui et ils s'embrassent passionnément.;Il tintore di carta avvicina il suo amante a sé e si baciano appassionatamente.;شدّ صباغ الورق حبيبه إليه وقَبَّلا بعضهما بشغف.;Красильщик бумаги притягивает своего возлюбленного к себе, и они страстно целуются.;Фарбувальник паперу притягує коханого до себе, і вони пристрасно цілуються.;צובע הנייר מושך את אהובו קרוב אליו והם מתנשקים בלהט.;0-0 1-1 1-3 2-4 3-6 4-7 8-8 9-9 10-10 11-9 12-11;0-0 1-1 1-2 1-3 2-4 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-12 12-13;0-0 1-1 1-2 1-3 2-4 3-5 4-6 4-7 6-8 7-9 8-10 9-11 10-12 11-11 12-13;1-1 1-2 1-7 2-0 3-3 4-1 5-4 8-5 9-6 10-5 10-6 12-7;0-0 1-0 1-1 2-2 3-3 4-4 6-5 7-6 8-6 8-7 9-8 10-10 12-9 12-10;0-0 1-0 1-1 2-2 3-2 4-3 6-4 7-5 8-6 9-7 10-9 11-9 12-8 12-9;0-0 1-0 1-1 2-2 3-3 4-4 5-5 7-6 8-7 9-7 10-8 11-8 12-9;[0, 1];El tintorero papel;Le teinturier de papier;Il tintore di carta;صباغ الورق بشغف.;Красильщик бумаги;Фарбувальник паперу;צובע הנייר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Papierfärber;231;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Papierfärber zieht seine Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.;El tintorero de papel acerca a su amante y se besan apasionadamente.;Le teinturier de papier attire sa maîtresse près de lui et ils s'embrassent passionnément.;Il cartolaio attira vicino a sé la sua amante e si baciano appassionatamente.;يسحب صباغ الورق حبيبته بالقرب منه ويتبادلان قبلة عاطفية.;Бумажник обнимает свою возлюбленную, и они страстно целуются.;Паперовий фарбувальник притягує свою кохану близько до себе, і вони пристрасно цілуються.;הצובע נייר מושך את אהובתו קרוב אליו והם מתנשקים בלהט.;0-0 1-1 1-3 2-4 3-6 4-7 7-5 8-8 9-9 10-10 11-9 12-11;0-0 1-1 1-2 1-3 2-4 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-12 12-13;0-0 1-1 2-2 3-7 4-6 4-8 5-3 6-4 7-5 8-9 9-10 10-11 11-12 12-12;0-0 1-1 1-2 2-0 3-3 4-3 5-4 8-6 9-6 10-6 12-7 12-8;0-0 1-0 2-1 3-2 4-3 8-4 9-5 10-7 12-6 12-7;0-0 1-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-11 11-11 12-10 12-11;0-0 1-0 1-1 2-2 3-3 4-4 5-5 7-6 8-7 9-7 10-8 11-8 12-9;[0, 1];El tintorero papel;Le teinturier de papier;Il cartolaio;يسحب صباغ الورق;Бумажник;Паперовий фарбувальник;הצובע נייר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Papierfärberin;231;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Papierfärberin zieht ihren Liebhaber nah zu sich und sie küssen sich leidenschaftlich.;La tintorera acerca a su amante y se besan apasionadamente.;La teinturière en papeterie attire son amant près d'elle et ils s'embrassent passionnément.;La tintora tira il suo amante vicino a sé e si baciano appassionatamente.;تسحب صانعة الورق حبيبها نحوها وتقبله بشغف.;Бумажная красильщица притягивает своего возлюбленного к себе, и они страстно целуются.;Паперова фарбувальниця притягує коханого до себе і вони палко цілуються.;נערת הצבע מושכת את אהובה קרוב אליה והם מתנשקים בלהט.;0-0 1-1 2-2 3-4 4-5 7-3 8-6 9-7 10-8 11-7 12-9;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8 7-8 8-9 9-10 10-11 11-11 12-12;0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-12;0-0 1-1 1-3 2-0 3-3 4-2 4-3 5-4 8-5 9-5 10-5 11-6 12-6;0-0 1-0 1-1 2-2 3-3 4-4 6-5 7-6 8-6 8-7 9-8 10-10 12-9 12-10;0-0 1-0 1-1 2-2 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;0-0 1-0 1-2 2-2 3-3 4-4 5-5 7-6 8-7 9-7 10-8 11-8 12-9;[0, 1];La tintorera;La teinturière papeterie;La tintora;تسحب صانعة حبيبها;Бумажная красильщица;Паперова фарбувальниця;נערת מושכת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;42;Papierfärberin;231;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Papierfärberin zieht ihre Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.;La teñidora de papel acerca a su amante y se besan apasionadamente.;La teinturière de papier attire sa maîtresse à elle et elles s'embrassent passionnément.;La tintora di carta avvicina a sé la sua amante e si baciano appassionatamente.;تسحب صانعة الورق حبيبتها بالقرب منها وتقبلان بعضهما بشغف.;Бумажная красильщица прижимает свою любовницу к себе, и они страстно целуются.;Папероварка притягує свою кохану ближче і вони пристрасно цілуються.;צובעת הנייר מקרבת את אהובתה אליה והן מתנשקות בתשוקה.;0-0 1-1 1-3 2-4 3-6 4-7 8-8 9-9 10-10 11-9 12-11;0-0 1-1 1-3 2-4 3-5 4-6 6-7 7-8 8-9 9-10 10-11 11-11 12-12;0-0 1-1 1-3 2-4 3-7 3-8 4-9 6-5 7-6 8-10 9-11 10-12 11-13 12-13;0-0 1-1 2-0 3-3 4-3 5-4 8-6 9-6 10-6 11-7 12-8;0-0 1-0 1-1 2-2 3-3 4-4 6-5 7-6 8-6 8-7 9-8 10-10 12-9 12-10;1-0 2-1 3-2 4-3 5-4 7-4 8-5 9-6 10-8 11-8 12-7 12-8;0-0 1-0 1-1 2-2 3-3 4-4 9-6 10-7 11-7 12-8;[0, 1];La teñidora papel;La teinturière papier;La tintora carta;تسحب صانعة;Бумажная красильщица;Папероварка;צובעת הנייר;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;46;Papierfärber;231;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo arbeitet als Papierfärber.;Theo trabaja como tintorero de papel.;Théo travaille comme teinturier de papier.;Theo lavora come coloritore di carta.;ثيو يعمل كصباغ ورق.;Тео работает окрасчиком бумаги.;Тео працює фарбувальником паперу.;תאו עובד כצובע נייר.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como tintorero papel.;comme teinturier papier.;come coloritore carta.;كصباغ ورق.;работает окрасчиком бумаги.;фарбувальником паперу.;כצובע נייר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;46;Papierfärber;231;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne arbeitet als Papierfärber.;Janne trabaja como tintorero de papel.;Janne travaille comme teinturier de papier.;Janne lavora come coloratore di carta.;جان تعمل كصانعة ألوان للورق.;Янне работает красильщиком бумаги.;Янне працює фарбувальником паперу.;ינֵה עובדת כצובעת נייר.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-2 3-3 3-4;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como tintorero papel.;comme teinturier papier.;come coloratore carta.;كصانعة ألوان للورق.;красильщиком бумаги.;працює фарбувальником паперу.;כצובעת נייר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Papierfärberin;231;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne arbeitet als Papierfärberin.;Janne trabaja como tintorera de papel.;Janne travaille comme teinturière de papier.;Janne lavora come tintora di carta.;جان تعمل كصباغة ورق.;Янне работает красильщицей бумаги.;Янне працює фарбувальницею паперу.;יאנה עובדת כצובעת נייר.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como tintorera papel.;comme teinturière papier.;come tintora carta.;كصباغة ورق.;работает красильщицей бумаги.;фарбувальницею паперу.;כצובעת נייר.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;46;Papierfärberin;231;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina arbeitet als Papierfärberin.;Lina trabaja como tintorera de papel.;Lina travaille comme teinturière de papier.;Lina lavora come tintora di carta.;لينا تعمل كصبّاغة ورق.;Лина работает красильщицей бумаги.;Ліна працює фарбувальницею паперу.;לינה עובדת כצובעת נייר.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-1 3-2 3-3;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como tintorera papel.;comme teinturière papier.;come tintora carta.;كصبّاغة ورق.;работает красильщицей бумаги.;фарбувальницею паперу.;כצובעת נייר.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;42;Werbegrafiker;232;MASCULINE;1;;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Werbegrafiker zieht seinen Partner nah zu sich und sie küssen sich leidenschaftlich.;El diseñador gráfico acerca a su pareja y se besan apasionadamente.;Le graphiste publicitaire attire son partenaire près de lui et ils s'embrassent passionnément.;Il grafico pubblicitario avvicina a sé il suo partner e si baciano appassionatamente.;يقترب مصمم الجرافيك من شريكه ويقبلانه بشغف.;Рекламный график притягивает своего партнера к себе, и они страстно целуются.;Рекламний графік притягує свого партнера до себе, і вони пристрасно цілуються.;המעצב הגרפי מושך את בן זוגו קרוב אליו והם מתנשקים בלהט.;0-0 1-1 1-2 2-3 3-5 4-6 6-4 8-7 9-8 10-9 11-8 12-10;0-0 1-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-11 12-12;0-0 1-1 1-2 2-3 3-6 3-7 4-8 5-3 6-4 7-5 8-9 9-10 10-11 11-10 12-12;0-1 1-2 2-0 3-4 4-4 8-5 9-5 10-5 10-6 12-6;0-0 1-0 1-1 2-2 3-3 4-4 6-5 7-6 8-7 9-8 10-10 12-9 12-10;0-0 1-0 1-1 2-2 3-3 4-4 6-5 7-6 8-7 9-8 10-10 11-10 12-9 12-10;0-0 1-0 1-1 2-2 3-3 4-4 4-5 5-6 7-7 8-8 9-8 10-9 11-9 12-10;[0, 1];El diseñador gráfico;Le graphiste publicitaire;Il grafico pubblicitario;مصمم الجرافيك;Рекламный график;Рекламний графік;המעצב הגרפי;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
