sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
1;18;Hafenaufseherin;512;FEMININE;1;0.0730593607305936;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Hafenaufseherin genießt Kaffee am Morgen.
1;18;Hafenaufsicht;512;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Hafenaufsicht genießt Kaffee am Morgen.
3;18;Hafenaufseher;512;MASCULINE;2;0.9269406392694064;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Hafenaufseher genießt Kaffee am Morgen.
3;18;Hafenaufseherin;512;FEMININE;2;0.0730593607305936;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Hafenaufseherin genießt Kaffee am Morgen.
2;19;Hafenaufseher;512;MASCULINE;1;0.9269406392694064;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Hafenaufseher sortiert seine Papiere ordentlich.
2;19;Hafenaufseherin;512;FEMININE;1;0.0730593607305936;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Hafenaufseherin sortiert ihre Papiere ordentlich.
2;19;Hafenaufsicht;512;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Hafenaufsicht sortiert deren Papiere ordentlich.
4;19;Hafenaufseher;512;MASCULINE;2;0.9269406392694064;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Hafenaufseher sortiert seine Papiere ordentlich.
4;19;Hafenaufseherin;512;FEMININE;2;0.0730593607305936;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Hafenaufseherin sortiert ihre Papiere ordentlich.
1;19;Hafenaufseher;512;MASCULINE;1;0.9269406392694064;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Hafenaufseher sortiert Papiere ordentlich.
1;19;Hafenaufseherin;512;FEMININE;1;0.0730593607305936;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Hafenaufseherin sortiert Papiere ordentlich.
1;19;Hafenaufsicht;512;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Hafenaufsicht sortiert Papiere ordentlich.
3;19;Hafenaufseher;512;MASCULINE;2;0.9269406392694064;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Der trans Hafenaufseher sortiert Papiere ordentlich.
3;19;Hafenaufseherin;512;FEMININE;2;0.0730593607305936;Spezialisten;none;none;none;none;none;none;trans;x;none;none;Die trans Hafenaufseherin sortiert Papiere ordentlich.
2;20;Postbote;513;MASCULINE;1;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Postbote ruht sich aus, wenn er Erholung braucht.
2;20;Postbotin;513;FEMININE;1;0.219569702328323;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Postbotin ruht sich aus, wenn sie Erholung braucht.
4;20;Postbote;513;MASCULINE;2;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Postbote ruht sich aus, wenn er Erholung braucht.
4;20;Postbotin;513;FEMININE;2;0.219569702328323;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Postbotin ruht sich aus, wenn sie Erholung braucht.
1;20;Postbote;513;MASCULINE;1;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Postbote ruht sich für etwas Erholung aus.
1;20;Postbotin;513;FEMININE;1;0.219569702328323;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Postbotin ruht sich für etwas Erholung aus.
3;20;Postbote;513;MASCULINE;2;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Postbote ruht sich für etwas Erholung aus.
3;20;Postbotin;513;FEMININE;2;0.219569702328323;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Postbotin ruht sich für etwas Erholung aus.
2;21;Postbote;513;MASCULINE;1;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Postbote analysiert seine Projekte sorgfältig.
2;21;Postbotin;513;FEMININE;1;0.219569702328323;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Postbotin analysiert ihre Projekte sorgfältig.
4;21;Postbote;513;MASCULINE;2;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Postbote analysiert seine Projekte sorgfältig.
4;21;Postbotin;513;FEMININE;2;0.219569702328323;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Postbotin analysiert ihre Projekte sorgfältig.
1;21;Postbote;513;MASCULINE;1;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Postbote analysiert die Projekte sorgfältig.
1;21;Postbotin;513;FEMININE;1;0.219569702328323;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Postbotin analysiert die Projekte sorgfältig.
3;21;Postbote;513;MASCULINE;2;0.7804302976716769;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Postbote analysiert die Projekte sorgfältig.
3;21;Postbotin;513;FEMININE;2;0.219569702328323;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Postbotin analysiert die Projekte sorgfältig.
2;22;Möbelpacker;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Möbelpacker plant seinen Urlaub mit Hingabe.
2;22;Möbelpackerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Möbelpackerin plant ihren Urlaub mit Hingabe.
4;22;Möbelpacker;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Möbelpacker plant seinen Urlaub mit Hingabe.
4;22;Möbelpackerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Möbelpackerin plant ihren Urlaub mit Hingabe.
1;22;Möbelpacker;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Möbelpacker plant den Urlaub mit Hingabe.
1;22;Möbelpackerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Möbelpackerin plant den Urlaub mit Hingabe.
3;22;Möbelpacker;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Möbelpacker plant den Urlaub mit Hingabe.
3;22;Möbelpackerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Möbelpackerin plant den Urlaub mit Hingabe.
2;23;Möbelpacker;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Möbelpacker bringt sein Fahrrad zur Reparatur.
2;23;Möbelpackerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Möbelpackerin bringt ihr Fahrrad zur Reparatur.
4;23;Möbelpacker;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Möbelpacker bringt sein Fahrrad zur Reparatur.
4;23;Möbelpackerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Möbelpackerin bringt ihr Fahrrad zur Reparatur.
1;23;Möbelpacker;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Möbelpacker bringt das Fahrrad zur Reparatur.
1;23;Möbelpackerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Möbelpackerin bringt das Fahrrad zur Reparatur.
3;23;Möbelpacker;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Möbelpacker bringt das Fahrrad zur Reparatur.
3;23;Möbelpackerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Möbelpackerin bringt das Fahrrad zur Reparatur.
2;24;Zeitungsausträger;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Zeitungsausträger feiert fröhlich seinen Geburtstag.
2;24;Zeitungsausträgerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Zeitungsausträgerin feiert fröhlich ihren Geburtstag.
4;24;Zeitungsausträger;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Zeitungsausträger feiert fröhlich seinen Geburtstag.
4;24;Zeitungsausträgerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Zeitungsausträgerin feiert fröhlich ihren Geburtstag.
1;24;Zeitungsausträger;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Zeitungsausträger feiert fröhlich den Geburtstag.
1;24;Zeitungsausträgerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Zeitungsausträgerin feiert fröhlich den Geburtstag.
3;24;Zeitungsausträger;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Zeitungsausträger feiert fröhlich den Geburtstag.
3;24;Zeitungsausträgerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Zeitungsausträgerin feiert fröhlich den Geburtstag.
2;25;Zeitungsausträger;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Zeitungsausträger gießt seine Blumen täglich.
2;25;Zeitungsausträgerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Zeitungsausträgerin gießt ihre Blumen täglich.
4;25;Zeitungsausträger;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Zeitungsausträger gießt seine Blumen täglich.
4;25;Zeitungsausträgerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Zeitungsausträgerin gießt ihre Blumen täglich.
1;25;Zeitungsausträger;513;MASCULINE;1;0.7152201659221442;Helfer;none;none;none;none;none;none;none;none;none;none;Der Zeitungsausträger gießt Blumen jeden Tag.
1;25;Zeitungsausträgerin;513;FEMININE;1;0.2847798340778558;Helfer;none;none;none;none;none;none;none;none;none;none;Die Zeitungsausträgerin gießt Blumen jeden Tag.
3;25;Zeitungsausträger;513;MASCULINE;2;0.7152201659221442;Helfer;none;none;none;none;none;none;trans;x;none;none;Der trans Zeitungsausträger gießt Blumen jeden Tag.
3;25;Zeitungsausträgerin;513;FEMININE;2;0.2847798340778558;Helfer;none;none;none;none;none;none;trans;x;none;none;Die trans Zeitungsausträgerin gießt Blumen jeden Tag.
2;26;Zugbegleiter;514;MASCULINE;1;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Zugbegleiter schreibt seine Briefe handschriftlich.
2;26;Zugbegleiterin;514;FEMININE;1;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleiterin schreibt ihre Briefe handschriftlich.
2;26;Zugbegleitung;514;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleitung schreibt deren Briefe handschriftlich.
4;26;Zugbegleiter;514;MASCULINE;2;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Zugbegleiter schreibt seine Briefe handschriftlich.
4;26;Zugbegleiterin;514;FEMININE;2;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Zugbegleiterin schreibt ihre Briefe handschriftlich.
1;26;Zugbegleiter;514;MASCULINE;1;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Zugbegleiter schreibt Briefe handschriftlich.
1;26;Zugbegleiterin;514;FEMININE;1;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleiterin schreibt Briefe handschriftlich.
1;26;Zugbegleitung;514;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleitung schreibt Briefe handschriftlich.
3;26;Zugbegleiter;514;MASCULINE;2;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Zugbegleiter schreibt Briefe handschriftlich.
3;26;Zugbegleiterin;514;FEMININE;2;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Zugbegleiterin schreibt Briefe handschriftlich.
2;27;Zugbegleiter;514;MASCULINE;1;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Zugbegleiter übt jeden Tag auf seinem Klavier.
2;27;Zugbegleiterin;514;FEMININE;1;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleiterin übt jeden Tag auf ihrem Klavier.
2;27;Zugbegleitung;514;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleitung übt jeden Tag auf deren Klavier.
4;27;Zugbegleiter;514;MASCULINE;2;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Zugbegleiter übt jeden Tag auf seinem Klavier.
4;27;Zugbegleiterin;514;FEMININE;2;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Zugbegleiterin übt jeden Tag auf ihrem Klavier.
1;27;Zugbegleiter;514;MASCULINE;1;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Zugbegleiter übt Klavier regelmäßig.
1;27;Zugbegleiterin;514;FEMININE;1;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleiterin übt Klavier regelmäßig.
1;27;Zugbegleitung;514;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Zugbegleitung übt Klavier regelmäßig.
3;27;Zugbegleiter;514;MASCULINE;2;0.3310040456050018;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Zugbegleiter übt Klavier regelmäßig.
3;27;Zugbegleiterin;514;FEMININE;2;0.6689959543949981;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Zugbegleiterin übt Klavier regelmäßig.
2;28;Fahrdienstleiter;515;MASCULINE;1;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Fahrdienstleiter malt Bilder in seiner Freizeit.
2;28;Fahrdienstleiterin;515;FEMININE;1;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleiterin malt Bilder in ihrer Freizeit.
2;28;Fahrdienstleitung;515;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleitung malt Bilder in deren Freizeit.
4;28;Fahrdienstleiter;515;MASCULINE;2;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Fahrdienstleiter malt Bilder in seiner Freizeit.
4;28;Fahrdienstleiterin;515;FEMININE;2;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Fahrdienstleiterin malt Bilder in ihrer Freizeit.
1;28;Fahrdienstleiter;515;MASCULINE;1;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Fahrdienstleiter malt Bilder in der Freizeit.
1;28;Fahrdienstleiterin;515;FEMININE;1;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleiterin malt Bilder in der Freizeit.
1;28;Fahrdienstleitung;515;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleitung malt Bilder in der Freizeit.
3;28;Fahrdienstleiter;515;MASCULINE;2;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Fahrdienstleiter malt Bilder in der Freizeit.
3;28;Fahrdienstleiterin;515;FEMININE;2;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Fahrdienstleiterin malt Bilder in der Freizeit.
2;29;Fahrdienstleiter;515;MASCULINE;1;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Fahrdienstleiter koordiniert seinen Termine gut.
2;29;Fahrdienstleiterin;515;FEMININE;1;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleiterin koordiniert ihre Termine gut.
2;29;Fahrdienstleitung;515;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleitung koordiniert deren Termine gut.
4;29;Fahrdienstleiter;515;MASCULINE;2;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Fahrdienstleiter koordiniert seinen Termine gut.
4;29;Fahrdienstleiterin;515;FEMININE;2;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Fahrdienstleiterin koordiniert ihre Termine gut.
1;29;Fahrdienstleiter;515;MASCULINE;1;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Der Fahrdienstleiter koordiniert Termine gut.
1;29;Fahrdienstleiterin;515;FEMININE;1;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleiterin koordiniert Termine gut.
1;29;Fahrdienstleitung;515;DIVERSE;1;;Fachkraefte;none;none;none;none;none;none;none;none;none;none;Die Fahrdienstleitung koordiniert Termine gut.
3;29;Fahrdienstleiter;515;MASCULINE;2;0.8516320474777448;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Der trans Fahrdienstleiter koordiniert Termine gut.
3;29;Fahrdienstleiterin;515;FEMININE;2;0.1483679525222551;Fachkraefte;none;none;none;none;none;none;trans;x;none;none;Die trans Fahrdienstleiterin koordiniert Termine gut.
2;30;Lotse;515;MASCULINE;1;0.8028959810874704;Spezialisten;none;none;none;none;none;none;none;none;none;none;Der Lotse muss zu seiner Besprechung gehen.
2;30;Lotsin;515;FEMININE;1;0.1971040189125295;Spezialisten;none;none;none;none;none;none;none;none;none;none;Die Lotsin muss zu ihrer Besprechung gehen.
